row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,73.136.410,57.543.501,73136410.0,57543501.0
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,19.359.269,18.118.551,19359269.0,18118551.0
Công ty TNHH hơn MTV với vốn Nhà nước trên 50%,Công ty TNHH hơn MTV với vốn Nhà nước trên 50%,Công ty TNHH hơn MTV với vốn Nhà nước trên 50%,7.902.552,7.315.766,7902552.0,7315766.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,321.097.364,307.910.083,321097364.0,307910083.0
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,30.289.805,24.248.990,30289805.0,24248990.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,475.334.520,407.852.471,475334520.0,407852471.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,13.268,31.641,13268.0,31641.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,15.702.350,14.656.644,15702350.0,14656644.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,99.486.436,78.796.482,99486436.0,78796482.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1.316.385,1.310.113,1316385.0,1310113.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",676.069.263,554.050.527,676069263.0,554050527.0
"Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Dịch vụ hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",1.712.588,770.400,1712588.0,770400.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,534.504,739.395,534504.0,739395.0
,,,1.721.954.714,1.473.344.564,1721954714.0,1473344564.0
