row_label_raw,row_label_full,"I. Tổng số cán bộ, công nhân viên bình quân trong năm (người)",Năm nay > 24.359,Năm trước > 24.595,numeric__Năm nay > 24.359,numeric__Năm trước > 24.595
"II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 1. Tổng quỹ lương",1. Tổng quỹ lương,10.920.235,9.977.295,10920235.0,9977295.0
2. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 2. Thu nhập khác",2. Thu nhập khác,193.522,195.135,193522.0,195135.0
3. Tổng thu nhập (1+2),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 3. Tổng thu nhập (1+2)",3. Tổng thu nhập (1+2),11.113.757,10.172.430,11113757.0,10172430.0
4. Tiền lương bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 4. Tiền lương bình quân tháng",4. Tiền lương bình quân tháng,"37,36","33,81",37.36,33.81
5. Thu nhập bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 5. Thu nhập bình quân tháng",5. Thu nhập bình quân tháng,"38,02","34,47",38.02,34.47
