row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Dự phòng giảm giá,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Dự phòng giảm giá,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.739,29.380,154.106,188.225,4739.0,29380.0,154106.0,188225.0
Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,(2.666),(28.150),34.408,3.592,-2666.0,-28150.0,34408.0,3592.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.073,1.230,188.514,191.817,2073.0,1230.0,188514.0,191817.0
