row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,10.953.175,16.819.746,27.772.921,10953175.0,16819746.0,27772921.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,1.829.256,25.769.144,27.598.400,1829256.0,25769144.0,27598400.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(18.707.196),(18.707.196),,-18707196.0,-18707196.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,12.782.431,23.881.694,36.664.125,12782431.0,23881694.0,36664125.0
