row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ,Ngoại tệ,Ngoại tệ,,-,,
Đồng Việt Nam,Ngoại tệ > Đồng Việt Nam,Đồng Việt Nam,,336.931.693,,336931693.0
Cộng,Ngoại tệ > Cộng,Cộng,,336.931.693,,336931693.0
