row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",4.754.428.571,11.420.395.810,4754428571.0,11420395810.0
Lãi chậm thanh toán,Lãi chậm thanh toán,Lãi chậm thanh toán,24.815.582.048,9.785.045.183,24815582048.0,9785045183.0
Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,275.661.947.279,27.037.500.000,275661947279.0,27037500000.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,6.195.573.611,6.469.425.647,6195573611.0,6469425647.0
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,2.405.722,24.004.220,2405722.0,24004220.0
Cộng,Cộng,Cộng,311.429.937.231,54.736.370.860,311429937231.0,54736370860.0
