row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",8.224.208.795.921,7.672.279.318.828,8224208795921.0,7672279318828.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,315.241.384.259,256.647.227.399,315241384259.0,256647227399.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.104.594.358.054,1.512.191.119.327,1104594358054.0,1512191119327.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,163.106.461.984,219.702.126.208,163106461984.0,219702126208.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,270.980.133.699,303.562.801.914,270980133699.0,303562801914.0
Cộng,Cộng,Cộng,10.078.131.133.917,9.964.382.593.676,10078131133917.0,9964382593676.0
