row_label_raw,row_label_full,(i) Phải thu khác,31/12/2020(VND),numeric__31/12/2020(VND)
Phải thu tiền vật tư nhà thầu SFECO,Phải thu tiền vật tư nhà thầu SFECO,Phải thu tiền vật tư nhà thầu SFECO,4.603.312.002,4603312002.0
Thuế GTGT tiền điện tiêu thụ tạm nộp,Thuế GTGT tiền điện tiêu thụ tạm nộp,Thuế GTGT tiền điện tiêu thụ tạm nộp,9.503.050.324,9503050324.0
Các khoản khác,Các khoản khác,Các khoản khác,3.384.341.195,3384341195.0
Cộng,Cộng,Cộng,17.490.703.521,17490703521.0
