row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,11.192.369.348.207,10.912.297.543.423,11192369348207.0,10912297543423.0
Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,90.433.556.667,147.954.424.638,90433556667.0,147954424638.0
Cộng,Cộng,Cộng,11.282.802.904.874,11.060.251.968.061,11282802904874.0,11060251968061.0
