row_label_raw,row_label_full,col_0,31/12/2020(VND),01/01/2020(VND),numeric__31/12/2020(VND),numeric__01/01/2020(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,11.624.929.643,15.365.150.790,11624929643.0,15365150790.0
Thường an toàn điện,Thường an toàn điện,Thường an toàn điện,-,6.956.686.831,,6956686831.0
Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
Các khoản khác,Các khoản khác,Các khoản khác,7.302.495.567,4.086.029.883,7302495567.0,4086029883.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,11.624.929.643,15.365.150.790,11624929643.0,15365150790.0
