row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,,
Vốn đầu năm,Vốn góp của chủ sở hữu > Vốn đầu năm,Vốn đầu năm,6.800.000.000.000,6.800.000.000.000,6800000000000.0,6800000000000.0
Vốn tăng trong năm,Vốn tăng trong năm,Vốn tăng trong năm,-,-,,
Vốn giảm trong năm,Vốn giảm trong năm,Vốn giảm trong năm,-,-,,
Vốn cuối năm,Vốn giảm trong năm > Vốn cuối năm,Vốn cuối năm,6.800.000.000.000,6.800.000.000.000,6800000000000.0,6800000000000.0
