row_label_raw,row_label_full,col_0,col_1,31/12/2020(VND),01/01/2020(VND),numeric__col_1,numeric__31/12/2020(VND),numeric__01/01/2020(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),336.931.693,492.872.272,,336931693.0,492872272.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),413.473.889.811,229.237.157.794,,413473889811.0,229237157794.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,,-,-,,,
Cộng,Các khoản tương đương tiền > Cộng,Cộng,,413.810.821.504,229.730.030.066,,413810821504.0,229730030066.0
