row_label_raw,row_label_full,col_0,31/12/2020(VND),01/01/2020(VND),numeric__31/12/2020(VND),numeric__01/01/2020(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,46.351.257.304,575.649.163.174,46351257304.0,575649163174.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,40.120.308.447,571.614.134.498,40120308447.0,571614134498.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,6.230.948.857,4.035.028.676,6230948857.0,4035028676.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,46.351.257.304,575.649.163.174,46351257304.0,575649163174.0
