row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,202.468.862.667,311.599.280.185,202468862667.0,311599280185.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,10.443.112.436,238.138.691.610,10443112436.0,238138691610.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,14.818.256.270,19.403.181.662,14818256270.0,19403181662.0
Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,659.641.961.643,(3.646.469.037),659641961643.0,-3646469037.0
Cộng,Cộng,Cộng,887.372.193.016,565.494.684.420,887372193016.0,565494684420.0
