row_label_raw,row_label_full,col_0,col_1,31/12/2020(VND),01/01/2020(VND),numeric__col_1,numeric__31/12/2020(VND),numeric__01/01/2020(VND)
a.,a.,a.,Ngắn hạn,3.776.519.367.374,3.410.976.544.649,,3776519367374.0,3410976544649.0
a.,a.,a.,Công ty Mua bán điện,1.763.620.184.421,2.049.408.676.506,,1763620184421.0,2049408676506.0
a.,a.,a.,Công ty CP Nhiệt điện Cẩm Phả - TKV,2.009.928.673.307,1.358.627.159.718,,2009928673307.0,1358627159718.0
a.,a.,a.,Các khách hàng khác,2.970.509.646,2.940.708.425,,2970509646.0,2940708425.0
b.,b.,b.,Dài hạn,-,-,,,
b.,b. > b.,b.,Cộng,3.776.519.367.374,3.410.976.544.649,,3776519367374.0,3410976544649.0
