row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),,-,,
Đồng Việt Nam,Ngoại tệ (USD) > Đồng Việt Nam,Đồng Việt Nam,,413.473.889.811,,413473889811.0
Cộng,Ngoại tệ (USD) > Cộng,Cộng,,413.473.889.811,,413473889811.0
