row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,9.758.965.403.855,9.588.802.691.790,9758965403855.0,9588802691790.0
Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,86.352.314.643,146.207.192.837,86352314643.0,146207192837.0
Cộng,Cộng,Cộng,9.845.317.718.498,9.735.009.884.627,9845317718498.0,9735009884627.0
