row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > 426.918.562.774 > 200.057.089.304,Năm trước > (32.529.988.871) > 232.603.906.243,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 426.918.562.774 > 200.057.089.304,numeric__Năm trước > (32.529.988.871) > 232.603.906.243
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,36.128.032,(16.828.068),,,36128032.0,-16828068.0
70,70,70,Tiền và tương đương tiền cuối năm,4,627.011.780.110,200.057.089.304,,4.0,627011780110.0,200057089304.0
