row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,17.020.647.157,16.833.711.105,17020647157.0,16833711105.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,604.804.421.819,180.378.678.199,604804421819.0,180378678199.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,5.186.711.134,2.844.700.000,5186711134.0,2844700000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,627.011.780.110,200.057.089.304,627011780110.0,200057089304.0
