row_label_raw,row_label_full,col_0,Đơn vị tính: VND,Đơn vị tính: VND_1,numeric__Đơn vị tính: VND,numeric__Đơn vị tính: VND_1
,,,Số lượng,Số lượng,,
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,242.001.859,115.239.430,242001859.0,115239430.0
Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,242.001.859,115.239.430,242001859.0,115239430.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,242.001.859,115.239.430,242001859.0,115239430.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,242.001.859,115.239.430,242001859.0,115239430.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,242.001.859,115.239.430,242001859.0,115239430.0
