row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,403.169.934.750,405.236.274.419,403169934750.0,405236274419.0
- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,18.949.053.980,24.387.704.650,18949053980.0,24387704650.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,221.348.867.606,218.852.995.123,221348867606.0,218852995123.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,27.801.814.325,26.996.514.628,27801814325.0,26996514628.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,79.448.497.778,80.037.959.122,79448497778.0,80037959122.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,55.621.701.061,54.961.100.896,55621701061.0,54961100896.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,343.520.530.816,344.480.753.443,343520530816.0,344480753443.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,8.681.235.656,15.696.395.032,8681235656.0,15696395032.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,212.079.816.001,204.500.887.761,212079816001.0,204500887761.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,41.390.710.012,42.112.535.017,41390710012.0,42112535017.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,24.432.606.207,44.250.161.819,24432606207.0,44250161819.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,56.936.162.940,37.920.773.814,56936162940.0,37920773814.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,746.690.465.566,749.717.027.862,746690465566.0,749717027862.0
