row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,179.749.859.502,182.283.276.266,179749859502.0,182283276266.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,2.290.458.544,16.828.068,2290458544.0,16828068.0
Phí mở thư tín dụng,Phí mở thư tín dụng,Phí mở thư tín dụng,18.693.306.652,16.709.788.680,18693306652.0,16709788680.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,200.733.624.698,199.009.893.014,200733624698.0,199009893014.0
