row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,764.088.241.491,443.640.689.288,764088241491.0,443640689288.0
- Người mua trả tiền trước cho dự án Parkview,- Người mua trả tiền trước cho dự án Parkview,- Người mua trả tiền trước cho dự án Parkview,698.417.080.000,202.462.390.708,698417080000.0,202462390708.0
- Người mua trả tiền trước cho dự án Lotus,- Người mua trả tiền trước cho dự án Lotus,- Người mua trả tiền trước cho dự án Lotus,15.530.000.000,149.103.920.533,15530000000.0,149103920533.0
- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,50.141.161.491,92.074.378.047,50141161491.0,92074378047.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),123.392.395.019,144.252.308.213,123392395019.0,144252308213.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,887.480.636.510,587.892.997.501,887480636510.0,587892997501.0
