row_label_raw,row_label_full,col_0,col_1,2025VND,2024VND,numeric__col_1,numeric__2025VND,numeric__2024VND
(x),(x),(x),Các khoản thu hộ các công ty con,Các khoản thu hộ các công ty con,Các khoản thu hộ các công ty con,,,
(x),(x) > (x),(x),Công ty Cổ phần Container Miền Trung,18.694.977.553,19.400.545.601,,18694977553.0,19400545601.0
(x),(x) > (x),(x),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,-,5.551.254.000,,,5551254000.0
(x),(x) > (x),(x),Công ty TNHH Một thành viên Vận tải biểnNgôi sao Xanh,-,528.229.000,,,528229000.0
(x),(x) > (x),(x),Công ty TNHH Một thành viên ViconshipHồ Chí Minh,-,36.724.179.227,,,36724179227.0
(x),(x) > (x),(x),,18.694.977.553,62.204.207.828,,18694977553.0,62204207828.0
(xi),(xi),(xi),Nhật đặt cọc cung cấp nhiên liệu,Nhật đặt cọc cung cấp nhiên liệu,Nhật đặt cọc cung cấp nhiên liệu,,,
(xi),(xi) > (xi),(xi),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,2.000.000.000,-,,2000000000.0,
(xi),(xi) > (xi),(xi),Công ty TNHH Một Thành viên Trung tâmLogistics Xanh,2.000.000.000,-,,2000000000.0,
(xi),(xi) > (xi),(xi),Công ty Cổ phần VSC Green Logistics,2.000.000.000,-,,2000000000.0,
(xi),(xi) > (xi),(xi),Công ty Cổ phần Cảng Xanh VIP,2.000.000.000,-,,2000000000.0,
(xi),(xi) > (xi),(xi),Công ty TNHH Cảng Nam Hải Đình Vũ,2.000.000.000,-,,2000000000.0,
(xi),(xi) > (xi),(xi),Công ty TNHH Một thành viên Vận tải biểnNgôi sao Xanh,2.000.000.000,-,,2000000000.0,
(xi),(xi) > (xi),(xi),,12.000.000.000,-,,12000000000.0,
(xii),(xii),(xii),Nhận đặt cọc cho thuê hoạt động,Nhận đặt cọc cho thuê hoạt động,Nhận đặt cọc cho thuê hoạt động,,,
(xii),(xii) > (xii),(xii),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,10.000.000.000,-,,10000000000.0,
(xiii),(xiii),(xiii),Cổ tức bằng cổ phiếu từ bên liên quan,Cổ tức bằng cổ phiếu từ bên liên quan,Cổ tức bằng cổ phiếu từ bên liên quan,,,
(xiii),(xiii) > (xiii),(xiii),Công ty TNHH Cảng Nam Hải Đình Vũ,272.785.226.031,-,,272785226031.0,
(xiv),(xiv),(xiv),Góp vốn vào các bên liên quan,Góp vốn vào các bên liên quan,Góp vốn vào các bên liên quan,,,
(xiv),(xiv) > (xiv),(xiv),Công ty TNHH Hải An Green Shipping Lines,600.000.000.000,-,,600000000000.0,
(xiv),(xiv) > (xiv),(xiv),Công ty TNHH Cảng Nam Hải Đình Vũ,60.000.000.000,-,,60000000000.0,
(xiv),(xiv) > (xiv),(xiv),,660.000.000.000,-,,660000000000.0,
