row_label_raw,row_label_full,col_0,Tại ngày 31/12/2025,Tại ngày 31/12/2025_1,Tại ngày 31/12/2025_2,Tại ngày 31/12/2024,Tại ngày 31/12/2024_1,Tại ngày 31/12/2024_2,numeric__Tại ngày 31/12/2025,numeric__Tại ngày 31/12/2025_1,numeric__Tại ngày 31/12/2025_2,numeric__Tại ngày 31/12/2024,numeric__Tại ngày 31/12/2024_1,numeric__Tại ngày 31/12/2024_2
,,,Tổng nợ thuê tài chính VND,Chi phí lãi thuê VND,Nợ gốc VND,Tổng nợ thuê tài chính VND,Chi phí lãi thuê VND,Nợ gốc VND,,,,,,
Dưới 1 năm,Dưới 1 năm,Dưới 1 năm,32.358.865.858,5.986.713.430,26.372.152.428,-,-,-,32358865858.0,5986713430.0,26372152428.0,,,
Từ 1 đến 5 năm,Từ 1 đến 5 năm,Từ 1 đến 5 năm,68.181.759.048,6.646.736.771,61.535.022.277,-,-,-,68181759048.0,6646736771.0,61535022277.0,,,
,,,100.540.624.906,12.633.450.201,87.907.174.705,-,-,-,100540624906.0,12633450201.0,87907174705.0,,,
