row_label_raw,row_label_full,col_0,Hoạt độngbán hàng hóaVND,Hoạt độngcung cấp dịch vụVND,Hoạt độngđầu tư tài chính vàhoạt động khácVND,Tổng cộngVND,numeric__Hoạt độngbán hàng hóaVND,numeric__Hoạt độngcung cấp dịch vụVND,numeric__Hoạt độngđầu tư tài chính vàhoạt động khácVND,numeric__Tổng cộngVND
Doanh thu thuần của bộ phận,Doanh thu thuần của bộ phận,Doanh thu thuần của bộ phận,99.451.901.543,63.166.387.975,1.073.335.864.407,1.235.954.153.925,99451901543.0,63166387975.0,1073335864407.0,1235954153925.0
Tổng chi phí khấu hao TSCĐ và phân bổchi phí trả trước dài hạn,Tổng chi phí khấu hao TSCĐ và phân bổchi phí trả trước dài hạn,Tổng chi phí khấu hao TSCĐ và phân bổchi phí trả trước dài hạn,-,(16.204.000.879),-,(16.204.000.879),,-16204000879.0,,-16204000879.0
Tổng chi phí phân bổ ngoại trừ chi phíkhẩu hao TSCĐ và phân bổ chi phí tràtrước dài hạn,Tổng chi phí phân bổ ngoại trừ chi phíkhẩu hao TSCĐ và phân bổ chi phí tràtrước dài hạn,Tổng chi phí phân bổ ngoại trừ chi phíkhẩu hao TSCĐ và phân bổ chi phí tràtrước dài hạn,(94.814.739.105),(10.778.834.487),(286.106.210.617),(391.699.784.209),-94814739105.0,-10778834487.0,-286106210617.0,-391699784209.0
,,,4.637.162.438,36.183.552.609,787.229.653.790,828.050.368.837,4637162438.0,36183552609.0,787229653790.0,828050368837.0
Chi phí chung không phân bổ,Chi phí chung không phân bổ,Chi phí chung không phân bổ,,,,(77.813.073.770),,,,-77813073770.0
Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,,,,750.237.295.067,,,,750237295067.0
Tổng chi phí đã phát sinh để mua TSCĐ và thuê tài chính,Tổng chi phí đã phát sinh để mua TSCĐ và thuê tài chính,Tổng chi phí đã phát sinh để mua TSCĐ và thuê tài chính,,,,152.100.000.000,,,,152100000000.0
