row_label_raw,row_label_full,col_0,col_1,Năm nay VND,Năm trước VND,numeric__col_1,numeric__Năm nay VND,numeric__Năm trước VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,22.2,25.480.937.541,22.110.864.114,222.0,25480937541.0,22110864114.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,22.3,(3.788.380.000),(3.788.380.000),223.0,-3788380000.0,-3788380000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,21.692.557.541,18.322.484.114,,21692557541.0,18322484114.0
