row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.043.461.693.593,1.020.693.461.809,1043461693593.0,1020693461809.0
Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,,
"- Thu nhập không chịu thuế từ cổ tức, lợi nhuận được chia","Các khoản điều chỉnh giảm: > - Thu nhập không chịu thuế từ cổ tức, lợi nhuận được chia","- Thu nhập không chịu thuế từ cổ tức, lợi nhuận được chia",(935.744.582.132),(940.277.316.128),-935744582132.0,-940277316128.0
- Chênh lệch tỷ giá chưa thực hiện,Các khoản điều chỉnh giảm: > - Chênh lệch tỷ giá chưa thực hiện,- Chênh lệch tỷ giá chưa thực hiện,(1.320.770),(1.594.464),-1320770.0,-1594464.0
- Điều chỉnh chi phí các năm trước,Các khoản điều chỉnh giảm: > - Điều chỉnh chi phí các năm trước,- Điều chỉnh chi phí các năm trước,-,(608.625.243),,-608625243.0
Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,,
- Chênh lệch tam thời chi phí dự phòng tài chính,Các khoản điều chỉnh tăng: > - Chênh lệch tam thời chi phí dự phòng tài chính,- Chênh lệch tam thời chi phí dự phòng tài chính,18.941.900.000,18.941.900.000,18941900000.0,18941900000.0
- Chi phí không được khấu trừ thuế,Các khoản điều chỉnh tăng: > - Chi phí không được khấu trừ thuế,- Chi phí không được khấu trừ thuế,746.997.016,734.576.409,746997016.0,734576409.0
Thu nhập chịu thuế ước tính trong năm,Các khoản điều chỉnh tăng: > Thu nhập chịu thuế ước tính trong năm,Thu nhập chịu thuế ước tính trong năm,127.404.687.707,99.482.402.383,127404687707.0,99482402383.0
Thuế suất thuế thu nhập doanh nghiệp,Các khoản điều chỉnh tăng: > Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,22%,0.2,0.22
Thuế TNDN phải trả ước tính trên thu nhập chịu thuế,Các khoản điều chỉnh tăng: > Thuế TNDN phải trả ước tính trên thu nhập chịu thuế,Thuế TNDN phải trả ước tính trên thu nhập chịu thuế,25.480.937.541,21.886.128.524,25480937541.0,21886128524.0
Điều chỉnh thuế phải trả các năm trước,Các khoản điều chỉnh tăng: > Điều chỉnh thuế phải trả các năm trước,Điều chỉnh thuế phải trả các năm trước,-,224.735.590,,224735590.0
Thuế TNDN phải trả ước tính trong năm,Các khoản điều chỉnh tăng: > Thuế TNDN phải trả ước tính trong năm,Thuế TNDN phải trả ước tính trong năm,25.480.937.541,22.110.864.114,25480937541.0,22110864114.0
Thuế TNDN có thể thu hồi đầu năm,Các khoản điều chỉnh tăng: > Thuế TNDN có thể thu hồi đầu năm,Thuế TNDN có thể thu hồi đầu năm,(6.276.227.046),(6.039.678.031),-6276227046.0,-6039678031.0
Thuế TNDN đã trả trong năm,Các khoản điều chỉnh tăng: > Thuế TNDN đã trả trong năm,Thuế TNDN đã trả trong năm,(29.991.767.001),(22.347.413.129),-29991767001.0,-22347413129.0
Thuế TNDN có thể thu hồi cuối năm,Các khoản điều chỉnh tăng: > Thuế TNDN có thể thu hồi cuối năm,Thuế TNDN có thể thu hồi cuối năm,(10.787.056.506),(6.276.227.046),-10787056506.0,-6276227046.0
