row_label_raw,row_label_full,col_0,Số phải trả/(nộpthừa) đầu nămVND,Số phải nộptrong nămVND,Số đã nộptrong nămVND,Số phải trả/(nộpthừa) cuối nămVND,numeric__Số phải trả/(nộpthừa) đầu nămVND,numeric__Số phải nộptrong nămVND,numeric__Số đã nộptrong nămVND,numeric__Số phải trả/(nộpthừa) cuối nămVND
Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,Thuế và lệ phí,,,,
Thuế GTGThàng bán nội địa,Thuế và lệ phí > Thuế GTGThàng bán nội địa,Thuế GTGThàng bán nội địa,5.390.558.824,13.646.835.660,(16.970.854.855),2.066.539.629,5390558824.0,13646835660.0,-16970854855.0,2066539629.0
Thuế thu nhậpdoanh nghiệp,Thuế và lệ phí > Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,(6.276.227.046),25.480.937.541,(29.991.767.001),(10.787.056.506),-6276227046.0,25480937541.0,-29991767001.0,-10787056506.0
Thuế thu nhậpcá nhân,Thuế và lệ phí > Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,1.763.370.426,20.529.740.408,(20.386.382.815),1.906.728.019,1763370426.0,20529740408.0,-20386382815.0,1906728019.0
Các loại thuế khác,Thuế và lệ phí > Các loại thuế khác,Các loại thuế khác,(27.533.424),10.390.804.420,(10.371.351.606),(8.080.610),-27533424.0,10390804420.0,-10371351606.0,-8080610.0
,,,850.168.780,70.048.318.029,(77.720.356.277),(6.821.869.468),850168780.0,70048318029.0,-77720356277.0,-6821869468.0
