row_label_raw,row_label_full,col_0,col_1,Số cuối năm VND,Số đầu năm VND,numeric__col_1,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,
- Phải thu từ hoạt động đầu tư,Phải thu ngắn hạn của khách hàng > - Phải thu từ hoạt động đầu tư,- Phải thu từ hoạt động đầu tư,8.1,295.797.928.125,336.630.018.742,81.0,295797928125.0,336630018742.0
- Phải thu từ các hoạt động khác,Phải thu ngắn hạn của khách hàng > - Phải thu từ các hoạt động khác,- Phải thu từ các hoạt động khác,8.2,59.669.768.437,62.666.710.940,82.0,59669768437.0,62666710940.0
,,,,355.467.696.562,399.296.729.682,,355467696562.0,399296729682.0
Trả trước cho người bán ngắn hạn,Phải thu ngắn hạn của khách hàng > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,8.3,109.590.511.774,-,83.0,109590511774.0,
Phải thu ngắn hạn khác,Phải thu ngắn hạn của khách hàng > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,8.4,28.823.790.610,22.109.955.238,84.0,28823790610.0,22109955238.0
,,,,493.881.998.946,421.406.684.920,,493881998946.0,421406684920.0
