row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu hoạt động kinh doanh,19,1.400.006.511.795,1.315.499.323.457,,19.0,1400006511795.0,1315499323457.0
11,11,11,2. Chi phí hoạt động kinh doanh,20,(186.112.508.548),(108.384.887.828),,20.0,-186112508548.0,-108384887828.0
20,20,20,3. Lợi nhuận gộp từ hoạt động kinh doanh,,1.213.894.003.247,1.207.114.435.629,,,1213894003247.0,1207114435629.0
26,26,26,4. Chi phí quản lý doanh nghiệp,21,(170.692.552.398),(188.158.085.163),,21.0,-170692552398.0,-188158085163.0
30,30,30,5. Lợi nhuận thuần từ hoạt động kinh doanh,,1.043.201.450.849,1.018.956.350.466,,,1043201450849.0,1018956350466.0
31,31,31,6. Thu nhập khác,,263.742.744,1.271.450.311,,,263742744.0,1271450311.0
32,32,32,7. Chi phí khác,,(3.500.000),465.661.032,,,-3500000.0,465661032.0
40,40,40,8. Lợi nhuận khác,,260.242.744,1.737.111.343,,,260242744.0,1737111343.0
50,50,50,9. Tổng lợi nhuận trước thuế,,1.043.461.693.593,1.020.693.461.809,,,1043461693593.0,1020693461809.0
51,51,51,10. Chi phí thuế TNDN hiện hành,22.1,(25.480.937.541),(22.110.864.114),,221.0,-25480937541.0,-22110864114.0
52,52,52,11. Thu nhập thuế TNDN hoãn lại,22.1,3.788.380.000,3.788.380.000,,221.0,3788380000.0,3788380000.0
60,60,60,12. Lợi nhuận sau thuế thu nhập doanh nghiệp,,1.021.769.136.052,1.002.370.977.695,,,1021769136052.0,1002370977695.0
