row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,"1. Tiền thu bán hàng, cung cấp dịch vụ và doanh thu khác",,1.511.230.937.107,1.290.685.674.487,,,1511230937107.0,1290685674487.0
03,03,03,2. Tiền chi trả cho người lao động,,(114.766.212.731),(137.484.519.110),,,-114766212731.0,-137484519110.0
05,05,05,3. Thuế thu nhập doanh nghiệp đã nộp,,(29.991.767.001),(22.347.413.129),,,-29991767001.0,-22347413129.0
06,06,06,4. Tiền thu khác từ hoạt động kinh doanh,,60.070.849.611,80.797.992.164,,,60070849611.0,80797992164.0
07,07,07,5. Tiền chi khác cho hoạt động kinh doanh,,(450.109.126.395),(264.030.810.838),,,-450109126395.0,-264030810838.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,976.434.680.591,947.620.923.574,,,976434680591.0,947620923574.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,,,,
21,21,21,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",,(19.748.068.764),(5.464.435.771),,,-19748068764.0,-5464435771.0
22,22,22,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,-,17.790.909,,,,17790909.0
23,23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(2.120.000.000.000),(4.771.869.666.667),,,-2120000000000.0,-4771869666667.0
24,24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,2.998.926.369.934,4.760.030.555.555,,,2998926369934.0,4760030555555.0
25,25,25,5. Tiền chi đầu tư góp vốn vào đơn vị khác,,(932.371.634.000),(470.000.000.000),,,-932371634000.0,-470000000000.0
26,26,26,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,6.000.000.000,-,,,6000000000.0,
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(67.193.332.830),(487.285.755.974),,,-67193332830.0,-487285755974.0
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
33,33,33,1. Tiền thu từ hoạt động repo,,570.434.500.000,558.394.000.000,,,570434500000.0,558394000000.0
34,34,34,2. Tiền chi trả hoạt động repo,,(559.481.539.664),(287.788.724.814),,,-559481539664.0,-287788724814.0
36,36,36,"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(544.165.229.840),(679.981.899.550),,,-544165229840.0,-679981899550.0
40,40,40,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,,(533.212.269.504),(409.376.624.364),,,-533212269504.0,-409376624364.0
