row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,1.103.789.155,1.349.303.692,1103789155.0,1349303692.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,277.992.942.814,100.717.029.250,277992942814.0,100717029250.0
Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),277.825.319.638,97.984.538.652,277825319638.0,97984538652.0
Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,55.040.075,54.540.467,55040075.0,54540467.0
Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,112.583.101,2.677.950.131,112583101.0,2677950131.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),199.000.000.000,,199000000000.0,
,,,478.096.731.969,102.066.332.942,478096731969.0,102066332942.0
