row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
"Dự thu doanh thu bán khí tháng 11, tháng 12","a) Ngắn hạn > Dự thu doanh thu bán khí tháng 11, tháng 12","Dự thu doanh thu bán khí tháng 11, tháng 12",3.627.451.139.864,3.654.382.313.914,3627451139864.0,3654382313914.0
Dự thu khoản chênh lệch cước phí vận chuyển đường ống Phú Mỹ-Hỗ Chí Minh cho giai đoạn 2012-2015 (i),a) Ngắn hạn > Dự thu khoản chênh lệch cước phí vận chuyển đường ống Phú Mỹ-Hỗ Chí Minh cho giai đoạn 2012-2015 (i),Dự thu khoản chênh lệch cước phí vận chuyển đường ống Phú Mỹ-Hỗ Chí Minh cho giai đoạn 2012-2015 (i),2.130.831.716.084,-,2130831716084.0,
Lãi dự thu tiền gửi có kỳ hạn,a) Ngắn hạn > Lãi dự thu tiền gửi có kỳ hạn,Lãi dự thu tiền gửi có kỳ hạn,107.087.708.146,125.622.985.289,107087708146.0,125622985289.0
Phải thu Công ty Cổ phần Phát triển Đô thị Dầu khí liên quan đến hợp đồng xây dựng khu văn phòng cho thuê tại Bạc Liêu,a) Ngắn hạn > Phải thu Công ty Cổ phần Phát triển Đô thị Dầu khí liên quan đến hợp đồng xây dựng khu văn phòng cho thuê tại Bạc Liêu,Phải thu Công ty Cổ phần Phát triển Đô thị Dầu khí liên quan đến hợp đồng xây dựng khu văn phòng cho thuê tại Bạc Liêu,50.000.000.000,50.000.000.000,50000000000.0,50000000000.0
Phải thu Công ty Cổ phần Địa ốc Phú Long,a) Ngắn hạn > Phải thu Công ty Cổ phần Địa ốc Phú Long,Phải thu Công ty Cổ phần Địa ốc Phú Long,13.843.599.844,13.843.599.844,13843599844.0,13843599844.0
"Phải thu về ký cược, ký quỹ","a) Ngắn hạn > Phải thu về ký cược, ký quỹ","Phải thu về ký cược, ký quỹ",13.459.883.336,48.899.893.934,13459883336.0,48899893934.0
Phải thu về tạm ứng,a) Ngắn hạn > Phải thu về tạm ứng,Phải thu về tạm ứng,9.347.649.683,16.365.732.481,9347649683.0,16365732481.0
Dự thu doanh thu vận chuyển Condensate,a) Ngắn hạn > Dự thu doanh thu vận chuyển Condensate,Dự thu doanh thu vận chuyển Condensate,5.801.408.117,5.333.528.742,5801408117.0,5333528742.0
Các khoản phải thu khác,a) Ngắn hạn > Các khoản phải thu khác,Các khoản phải thu khác,68.688.973.995,95.415.832.950,68688973995.0,95415832950.0
,,,6.026.512.079.069,4.009.863.887.154,6026512079069.0,4009863887154.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
Khoản góp vốn theo hợp đồng hợp tác liên doanh thực hiện xây dựng đường ống Lô B - Ô Môn,b) Dài hạn > Khoản góp vốn theo hợp đồng hợp tác liên doanh thực hiện xây dựng đường ống Lô B - Ô Môn,Khoản góp vốn theo hợp đồng hợp tác liên doanh thực hiện xây dựng đường ống Lô B - Ô Môn,37.926.884.055,54.356.678.856,37926884055.0,54356678856.0
"Ký quỹ, ký cược","b) Dài hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",32.924.305.126,22.782.850.117,32924305126.0,22782850117.0
,,,70.851.189.181,77.139.528.973,70851189181.0,77139528973.0
