row_label_raw,row_label_full,Số đầu năm,Dự phòng tríchlập trong năm,Hoàn nhập dựphòng trong năm,VND > Số cuối năm,numeric__Dự phòng tríchlập trong năm,numeric__Hoàn nhập dựphòng trong năm,numeric__VND > Số cuối năm
242.823.355.336,242.823.355.336,242.823.355.336,206.976.644.664,-,449.800.000.000,206976644664.0,,449800000000.0
-,-,-,17.892.915.262,-,17.892.915.262,17892915262.0,,17892915262.0
242.823.355.336,242.823.355.336,242.823.355.336,224.869.559.926,-,467.692.915.262,224869559926.0,,467692915262.0
