row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,13.155.553.167.065,11.320.401.745.803,,,13155553167065.0,11320401745803.0
310,310,310,I. Nợ ngắn hạn,,11.935.181.476.138,10.776.214.779.922,,,11935181476138.0,10776214779922.0
311,311,311,1. Phải trả người bán ngắn hạn,16,4.746.382.990.340,3.691.014.760.387,,16.0,4746382990340.0,3691014760387.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,912.395.531.324,927.527.165.180,,17.0,912395531324.0,927527165180.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,119.003.625.493,118.818.155.649,,18.0,119003625493.0,118818155649.0
314,314,314,4. Phải trả người lao động,,432.506.101.270,401.467.153.509,,,432506101270.0,401467153509.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,613.719.481.718,929.850.227.631,,19.0,613719481718.0,929850227631.0
319,319,319,6. Phải trả ngắn hạn khác,20,124.138.529.567,151.194.896.541,,20.0,124138529567.0,151194896541.0
320,320,320,7. Vay ngắn hạn,21,4.987.035.216.426,4.556.342.421.025,,21.0,4987035216426.0,4556342421025.0
330,330,330,II. Nợ dài hạn,,1.220.371.690.927,544.186.965.881,,,1220371690927.0,544186965881.0
338,338,338,1. Vay dài hạn,21,972.685.116.448,329.086.211.080,,21.0,972685116448.0,329086211080.0
342,342,342,2. Dự phòng phải trả dài hạn,22,247.686.574.479,215.100.754.801,,22.0,247686574479.0,215100754801.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,1.824.629.627.599,3.721.548.024.149,,,1824629627599.0,3721548024149.0
410,410,410,I. Vốn chủ sở hữu,23,1.824.629.627.599,3.721.548.024.149,,23.0,1824629627599.0,3721548024149.0
411,411,411,1. Vốn cổ phần,,2.741.332.700.000,2.424.157.840.000,,,2741332700000.0,2424157840000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.741.332.700.000,2.424.157.840.000,,,2741332700000.0,2424157840000.0
412,412,412,2. Thắng dư vốn cổ phần,,458.969.112.981,346.669.112.981,,,458969112981.0,346669112981.0
418,418,418,3. Quỹ đầu tư phát triển,,94.548.441.157,94.548.441.157,,,94548441157.0,94548441157.0
421,421,421,4. (Lỗ lũy kế) lợi nhuận sau thuế chưa phân phối,,(1.470.220.626.539),856.172.630.011,,,-1470220626539.0,856172630011.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,609.087.895.401,767.611.484.838,,,609087895401.0,767611484838.0
421b,421b,421b,- (Lỗ) lợi nhuận sau thuế chưa phân phối năm nay,,(2.079.308.521.940),88.561.145.173,,,-2079308521940.0,88561145173.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,14.980.182.794.664,15.041.949.769.952,,,14980182794664.0,15041949769952.0
