row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Chi phí xây dựng phải trả nhà thầu phụ,Chi phí xây dựng phải trả nhà thầu phụ,Chi phí xây dựng phải trả nhà thầu phụ,566.907.711.928,893.513.409.626,566907711928.0,893513409626.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,20.685.652.552,14.178.864.368,20685652552.0,14178864368.0
Khác,Khác,Khác,26.126.117.238,22.157.953.637,26126117238.0,22157953637.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,613.719.481.718,929.850.227.631,613719481718.0,929850227631.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Bên khác,Trong đó: > Bên khác,Bên khác,575.107.300.166,822.833.010.242,575107300166.0,822833010242.0
Bên liên quan (Thuyết minh số 30),Trong đó: > Bên liên quan (Thuyết minh số 30),Bên liên quan (Thuyết minh số 30),38.612.181.552,107.017.217.389,38612181552.0,107017217389.0
