row_label_raw,row_label_full,Bên liên quan > Chi phí phải trả ngắn hạn (Thuyết minh số 19),Nội dung nghiệp vụ > Chi phí phải trả ngắn hạn (Thuyết minh số 19),Số cuối năm > Chi phí phải trả ngắn hạn (Thuyết minh số 19),VND Số đầu năm > Chi phí phải trả ngắn hạn (Thuyết minh số 19),numeric__Nội dung nghiệp vụ > Chi phí phải trả ngắn hạn (Thuyết minh số 19),numeric__Số cuối năm > Chi phí phải trả ngắn hạn (Thuyết minh số 19),numeric__VND Số đầu năm > Chi phí phải trả ngắn hạn (Thuyết minh số 19)
Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Chi phí thầu phụ,15.361.828.751,21.669.275.717,,15361828751.0,21669275717.0
Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Chi phí thầu phụ,13.298.332.557,72.266.363.767,,13298332557.0,72266363767.0
Công ty Cổ phần Trang trí Nội thất Onwa Tech,Công ty Cổ phần Trang trí Nội thất Onwa Tech,Công ty Cổ phần Trang trí Nội thất Onwa Tech,Chi phí thầu phụ,5.270.203.545,6.645.214.972,,5270203545.0,6645214972.0
Công ty TNHH Một thành viên Xây dựng và Địa ốc Hòa Bình Hà Nội,Công ty TNHH Một thành viên Xây dựng và Địa ốc Hòa Bình Hà Nội,Công ty TNHH Một thành viên Xây dựng và Địa ốc Hòa Bình Hà Nội,Chi phí thầu phụ,2.000.000.000,2.000.000.000,,2000000000.0,2000000000.0
Công ty Cổ phần Interhouse LA,Công ty Cổ phần Interhouse LA,Công ty Cổ phần Interhouse LA,Chi phí thầu phụ,1.070.368.721,2.999.039.023,,1070368721.0,2999039023.0
Công ty TNHH Sơn Hòa Bình,Công ty TNHH Sơn Hòa Bình,Công ty TNHH Sơn Hòa Bình,Chi phí thầu phụ,994.769.921,1.000.374.820,,994769921.0,1000374820.0
Công ty Cổ phần Đầu tư và Năng lượng Tái tạo Hòa Bình,Công ty Cổ phần Đầu tư và Năng lượng Tái tạo Hòa Bình,Công ty Cổ phần Đầu tư và Năng lượng Tái tạo Hòa Bình,Chi phí thầu phụ,436.949.090,436.949.090,,436949090.0,436949090.0
Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Chi phí thầu phụ,179.728.967,-,,179728967.0,
