row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,537.891.467.151,-,442.517.484.888,-,537891467151.0,,442517484888.0,
Chi phí sân xuất kinh doanh dở dang,Chi phí sân xuất kinh doanh dở dang,Chi phí sân xuất kinh doanh dở dang,338.426.587.620,(30.400.432.811),264.568.379.031,(2.142.773.929),338426587620.0,-30400432811.0,264568379031.0,-2142773929.0
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,105.699.868.871,-,225.699.868.871,-,105699868871.0,,225699868871.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,982.017.923.642,(30.400.432.811),932.785.732.790,(2.142.773.929),982017923642.0,-30400432811.0,932785732790.0,-2142773929.0
