row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải trả cho bên khác,Phải trả cho bên khác,Phải trả cho bên khác,4.524.212.335.555,3.494.341.574.754,4524212335555.0,3494341574754.0
Công ty Cổ phần Đầu tư Thương mại SMC,Công ty Cổ phần Đầu tư Thương mại SMC,Công ty Cổ phần Đầu tư Thương mại SMC,155.324.884.567,101.319.205.262,155324884567.0,101319205262.0
"Ngân hàng Thương mại Cổ phần Kỹ Thương Việt Nam, Chi nhánh Gia Đình (*)","Ngân hàng Thương mại Cổ phần Kỹ Thương Việt Nam, Chi nhánh Gia Đình (*)","Ngân hàng Thương mại Cổ phần Kỹ Thương Việt Nam, Chi nhánh Gia Đình (*)",126.296.518.385,-,126296518385.0,
Công ty Cổ phần Xây dựng Phú Thành,Công ty Cổ phần Xây dựng Phú Thành,Công ty Cổ phần Xây dựng Phú Thành,84.549.955.146,66.829.323.563,84549955146.0,66829323563.0
Công ty Cổ phần Thép và Vật tư Xây dựng,Công ty Cổ phần Thép và Vật tư Xây dựng,Công ty Cổ phần Thép và Vật tư Xây dựng,80.677.973.150,132.478.541.838,80677973150.0,132478541838.0
Công ty TNHH Dịch Vụ Thương mại và Xuất nhập khẩu Phương Linh,Công ty TNHH Dịch Vụ Thương mại và Xuất nhập khẩu Phương Linh,Công ty TNHH Dịch Vụ Thương mại và Xuất nhập khẩu Phương Linh,63.603.483.456,19.285.759.205,63603483456.0,19285759205.0
Công ty Cổ Phần Cửa Sunspace,Công ty Cổ Phần Cửa Sunspace,Công ty Cổ Phần Cửa Sunspace,62.623.960.716,27.987.543.397,62623960716.0,27987543397.0
"Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Chi nhánh Hồ Chí Minh (**)","Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Chi nhánh Hồ Chí Minh (**)","Ngân hàng TMCP Đầu tư và Phát triển Việt Nam, Chi nhánh Hồ Chí Minh (**)",55.881.521.146,402.505.823.788,55881521146.0,402505823788.0
Các bên khác,Các bên khác,Các bên khác,3.895.254.038.989,2.743.935.377.701,3895254038989.0,2743935377701.0
Phải trả cho bên liên quan (Thuyết minh số 30),Phải trả cho bên liên quan (Thuyết minh số 30),Phải trả cho bên liên quan (Thuyết minh số 30),222.170.654.785,196.673.185.633,222170654785.0,196673185633.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.746.382.990.340,3.691.014.760.387,4746382990340.0,3691014760387.0
