row_label_raw,row_label_full,TỔNG CỘNG,TỔNG CỘNG_1,38.612.181.552,107.017.217.389,numeric__TỔNG CỘNG_1,numeric__38.612.181.552,numeric__107.017.217.389
Phải trả ngắn hạn khác (Thuyết minh số 20),Phải trả ngắn hạn khác (Thuyết minh số 20),Phải trả ngắn hạn khác (Thuyết minh số 20),Phải trả ngắn hạn khác (Thuyết minh số 20),Phải trả ngắn hạn khác (Thuyết minh số 20),Phải trả ngắn hạn khác (Thuyết minh số 20),,,
Công ty TNHH Một thành viênXây dựng và Địa ốc Hòa BìnhHà Nội,Phải trả ngắn hạn khác (Thuyết minh số 20) > Công ty TNHH Một thành viênXây dựng và Địa ốc Hòa BìnhHà Nội,Công ty TNHH Một thành viênXây dựng và Địa ốc Hòa BìnhHà Nội,Mượn tiền,2.534.600.000,2.537.600.000,,2534600000.0,2537600000.0
Công ty Cổ phần Đầu tư Pháttriển Hòa Bình Huế,Phải trả ngắn hạn khác (Thuyết minh số 20) > Công ty Cổ phần Đầu tư Pháttriển Hòa Bình Huế,Công ty Cổ phần Đầu tư Pháttriển Hòa Bình Huế,Chi hộ,800.000.000,800.000.000,,800000000.0,800000000.0
Công ty TNHH Hòa BìnhMyanmar,Phải trả ngắn hạn khác (Thuyết minh số 20) > Công ty TNHH Hòa BìnhMyanmar,Công ty TNHH Hòa BìnhMyanmar,Mượn tiền,353.114.410,353.114.410,,353114410.0,353114410.0
TỔNG CỘNG,Phải trả ngắn hạn khác (Thuyết minh số 20) > TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.687.714.410,3.690.714.410,,3687714410.0,3690714410.0
