row_label_raw,row_label_full,Số đầu năm,Dự phòng tríchlập trong năm,Hoàn nhập dựphòng trong năm,VND > Số cuối năm,numeric__Dự phòng tríchlập trong năm,numeric__Hoàn nhập dựphòng trong năm,numeric__VND > Số cuối năm
2.550.790.805,2.550.790.805,2.550.790.805,816.287.879,-,3.367.078.684,816287879.0,,3367078684.0
4.247.287.307,4.247.287.307,4.247.287.307,-,(1.293.508.132),2.953.779.175,,-1293508132.0,2953779175.0
6.798.078.112,6.798.078.112,6.798.078.112,816.287.879,(1.293.508.132),6.320.857.859,816287879.0,-1293508132.0,6320857859.0
