row_label_raw,row_label_full,col_0,Nămkết thúc31/12/2015Triệu VND,Nămkết thúc31/12/2014Triệu VND(Trình bày lại),numeric__Nămkết thúc31/12/2015Triệu VND,numeric__Nămkết thúc31/12/2014Triệu VND(Trình bày lại)
Số dư đầu kỳ,Số dư đầu kỳ,Số dư đầu kỳ,2.245.624,1.906.643,2245624.0,1906643.0
Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),437.663,337.148,437663.0,337148.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,5.622,1.833,5622.0,1833.0
Số dư cuối kỳ,Số dư cuối kỳ,Số dư cuối kỳ,2.688.909,2.245.624,2688909.0,2245624.0
