row_label_raw,row_label_full,col_0,31/12/2015 > Giá trị hợp đồng Triệu VND,31/12/2015 > Giá trị ghi số Triệu VND,31/12/2014 > Giá trị hợp đồng Triệu VND,31/12/2014 > Giá trị ghi số Triệu VND,numeric__31/12/2015 > Giá trị hợp đồng Triệu VND,numeric__31/12/2015 > Giá trị ghi số Triệu VND,numeric__31/12/2014 > Giá trị hợp đồng Triệu VND,numeric__31/12/2014 > Giá trị ghi số Triệu VND
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Hợp đồng hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng hoán đổi tiền tệ,Hợp đồng hoán đổi tiền tệ,8.944.224,89.199,8.171.486,53.179,8944224.0,89199.0,8171486.0,53179.0
Hợp đồng kỳ hạn,Công cụ tài chính phải sinh tiền tệ > Hợp đồng kỳ hạn,Hợp đồng kỳ hạn,7.784.153,(88.571),8.168.235,(128.457),7784153.0,-88571.0,8168235.0,-128457.0
,,,16.728.377,628,16.339.721,(75.278),16728377.0,628.0,16339721.0,-75278.0
