row_label_raw,row_label_full,col_0,Nămkết thúc31/12/2015Triệu VND,Nămkết thúc31/12/2014Triệu VND,numeric__Nămkết thúc31/12/2015Triệu VND,numeric__Nămkết thúc31/12/2014Triệu VND
Số dư đầu kỳ,Số dư đầu kỳ,Số dư đầu kỳ,-,10.323,,10323.0
Hoàn nhập dự phòng (xem Thuyết minh 27),Hoàn nhập dự phòng (xem Thuyết minh 27),Hoàn nhập dự phòng (xem Thuyết minh 27),-,(10.323),,-10323.0
Số dư cuối kỳ,Số dư cuối kỳ,Số dư cuối kỳ,-,-,,
