row_label_raw,row_label_full,col_0,Nămkết thúc31/12/2015Triệu VND,Nămkết thúc31/12/2014Triệu VND(Trình bày lại),numeric__Nămkết thúc31/12/2015Triệu VND,numeric__Nămkết thúc31/12/2014Triệu VND(Trình bày lại)
Số dư đầu kỳ,Số dư đầu kỳ,Số dư đầu kỳ,4.797.930,4.504.432,4797930.0,4504432.0
Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),Trích lập dự phòng (xem Thuyết minh 31),5.105.194,4.684.678,5105194.0,4684678.0
Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,Xử lý các khoản nợ khó thu hồi bằng nguồn dự phòng,(3.407.735),(2.752.276),-3407735.0,-2752276.0
Sử dụng đối với nợ bán cho VAMC,Sử dụng đối với nợ bán cho VAMC,Sử dụng đối với nợ bán cho VAMC,(620.575),(1.639.191),-620575.0,-1639191.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,879,287,879.0,287.0
Số dư cuối kỳ,Số dư cuối kỳ,Số dư cuối kỳ,5.875.693,4.797.930,5875693.0,4797930.0
