row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND(Trình bày lại),numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND(Trình bày lại)
Các khoản phải trả nội bộ (i),Các khoản phải trả nội bộ (i),Các khoản phải trả nội bộ (i),1.686.030,1.163.728,1686030.0,1163728.0
Các khoản phải trả bên ngoài (ii),Các khoản phải trả bên ngoài (ii),Các khoản phải trả bên ngoài (ii),3.595.586,3.975.335,3595586.0,3975335.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",1.198.437,865.557,1198437.0,865557.0
,,,6.480.053,6.004.620,6480053.0,6004620.0
(i) Các khoản phải trả nội bộ,(i) Các khoản phải trả nội bộ,(i) Các khoản phải trả nội bộ,(i) Các khoản phải trả nội bộ,(i) Các khoản phải trả nội bộ,,
,,,31/12/2015Triệu VND,31/12/2014Triệu VND(Trình bày lại),,
"Các khoản phải trả cán bộ, công nhân viên","(i) Các khoản phải trả nội bộ > Các khoản phải trả cán bộ, công nhân viên","Các khoản phải trả cán bộ, công nhân viên",1.490.490,974.200,1490490.0,974200.0
Các khoản phải trả khác,(i) Các khoản phải trả nội bộ > Các khoản phải trả khác,Các khoản phải trả khác,195.540,189.528,195540.0,189528.0
,,,1.686.030,1.163.728,1686030.0,1163728.0
