row_label_raw,row_label_full,col_0,Ngành kinh doanh,Tỷ lệvốn góp,Giá gốcTriệu VND,numeric__Ngành kinh doanh,numeric__Tỷ lệvốn góp,numeric__Giá gốcTriệu VND
Công ty TNHH Vietcombank - Bonday,Công ty TNHH Vietcombank - Bonday,Công ty TNHH Vietcombank - Bonday,Cho thuê văn phòng,16%,11.110,,0.16,11110.0
Công ty TNHH Vietcombank - Bonday,Công ty TNHH Vietcombank - Bonday,Công ty TNHH Vietcombank - Bonday,Cho thuê văn phòng,16%,11.110,,0.16,11110.0
Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,,,
,,,Ngành kinh doanh,Tỷ lệvốn góp,Giá gốcTriệu VND,,,
Công ty TNHH Vietcombank - Bonday,Tại ngày 31 tháng 12 năm 2014 > Công ty TNHH Vietcombank - Bonday,Công ty TNHH Vietcombank - Bonday,Cho thuê văn phòng,16%,11.110,,0.16,11110.0
Công ty TNHH Vietcombank - Bonday,Tại ngày 31 tháng 12 năm 2014 > Công ty TNHH Vietcombank - Bonday,Công ty TNHH Vietcombank - Bonday,Cho thuê văn phòng,16%,11.110,,0.16,11110.0
