row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2020,Năm 2019,numeric__Thuyết minh,numeric__Năm 2020,numeric__Năm 2019
Nhăng thay đổi về công nợ hoạt động,Nhăng thay đổi về công nợ hoạt động,Nhăng thay đổi về công nợ hoạt động,Nhăng thay đổi về công nợ hoạt động,Nhăng thay đổi về công nợ hoạt động,Nhăng thay đổi về công nợ hoạt động,,,
15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,Nhăng thay đổi về công nợ hoạt động > 15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,,-,(10.171.722.067),,,-10171722067.0
16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,Nhăng thay đổi về công nợ hoạt động > 16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,,(3.249.481.961.768),(1.297.985.959.521),,-3249481961768.0,-1297985959521.0
17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Nhăng thay đổi về công nợ hoạt động > 17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,11.843.149.228.913,6.061.612.314.792,,11843149228913.0,6061612314792.0
18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),Nhăng thay đổi về công nợ hoạt động > 18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),,108.290.270.420,(432.798.293.653),,108290270420.0,-432798293653.0
"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","Nhăng thay đổi về công nợ hoạt động > 19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",,(6.546.256.000),(7.712.252.000),,-6546256000.0,-7712252000.0
20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,-,-,,,
21. Tăng/(Giảm) khác về công nợ hoạt động,20. Tăng/(Giảm) các công cụ tài chính phải sinh và các khoản nợ tài chính khác > 21. Tăng/(Giảm) khác về công nợ hoạt động,21. Tăng/(Giảm) khác về công nợ hoạt động,,105.513.730.331,635.106.287.493,,105513730331.0,635106287493.0
22. Chỉ từ các quỹ của tổ chức tín dụng,22. Chỉ từ các quỹ của tổ chức tín dụng,22. Chỉ từ các quỹ của tổ chức tín dụng,,-,-,,,
I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,22. Chỉ từ các quỹ của tổ chức tín dụng > I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,,1.817.021.050.711,(1.222.192.603.944),,1817021050711.0,-1222192603944.0
LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
01. Mua sắm TSCĐ,LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 01. Mua sắm TSCĐ,01. Mua sắm TSCĐ,,(32.643.122.727),(18.067.475.196),,-32643122727.0,-18067475196.0
"02. Tiền thu từ thanh lý, nhượng bán TSCĐ","LU'U CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 02. Tiền thu từ thanh lý, nhượng bán TSCĐ","02. Tiền thu từ thanh lý, nhượng bán TSCĐ",,19.590.909,-,,19590909.0,
"03. Tiền chi từ thanh lý, nhượng bán TSCĐ","03. Tiền chi từ thanh lý, nhượng bán TSCĐ","03. Tiền chi từ thanh lý, nhượng bán TSCĐ",,-,-,,,
04. Mua sắm bất động sản đầu tư,"03. Tiền chi từ thanh lý, nhượng bán TSCĐ > 04. Mua sắm bất động sản đầu tư",04. Mua sắm bất động sản đầu tư,,,(3.034.540.000),,,-3034540000.0
"05. Tiền thu từ bán, thanh lý bất động sản đầu tư","03. Tiền chi từ thanh lý, nhượng bán TSCĐ > 05. Tiền thu từ bán, thanh lý bất động sản đầu tư","05. Tiền thu từ bán, thanh lý bất động sản đầu tư",,3.034.540.000,-,,3034540000.0,
"06. Tiền chi ra do bán, thanh lý bất động sản đầu tư","06. Tiền chi ra do bán, thanh lý bất động sản đầu tư","06. Tiền chi ra do bán, thanh lý bất động sản đầu tư",,-,-,,,
"07. Tiền chi đầu tư, góp vốn vào các đơn vị khác","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác",,-,-,,,
"08. Tiền thu đầu tư, góp vốn vào các đơn vị khác","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác > 08. Tiền thu đầu tư, góp vốn vào các đơn vị khác","08. Tiền thu đầu tư, góp vốn vào các đơn vị khác",,199.500.000.000,-,,199500000000.0,
"09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","07. Tiền chi đầu tư, góp vốn vào các đơn vị khác > 09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","09. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",,47.822.955.000,1.165.328.500,,47822955000.0,1165328500.0
II. Lưu chuyển tiền từ hoạt động đầu tư,"07. Tiền chi đầu tư, góp vốn vào các đơn vị khác > II. Lưu chuyển tiền từ hoạt động đầu tư",II. Lưu chuyển tiền từ hoạt động đầu tư,,217.733.963.182,(19.936.686.696),,217733963182.0,-19936686696.0
