row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,25,2.338.613.157.575,1.593.214.662.682,1.0,25.0,2338613157575.0,1593214662682.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,26,765.131.361.575,765.939.858.102,11.0,26.0,765131361575.0,765939858102.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,1.573.481.796.000,827.274.804.580,20.0,,1573481796000.0,827274804580.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,27,150.254.243.091,132.631.361.916,21.0,27.0,150254243091.0,132631361916.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,28,67.563.308.810,93.841.368.617,22.0,28.0,67563308810.0,93841368617.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,29.129.041.576,37.231.753.459,23.0,,29129041576.0,37231753459.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,29,56.011.199.368,51.761.201.545,26.0,29.0,56011199368.0,51761201545.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - 26},30,,1.600.161.530.913,814.303.596.334,30.0,,1600161530913.0,814303596334.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,123.105.870,426.344.546,31.0,,123105870.0,426344546.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,1.074.481.972,-,32.0,,1074481972.0,
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,(951.376.102),426.344.546,40.0,,-951376102.0,426344546.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,1.599.210.154.811,814.729.940.880,50.0,,1599210154811.0,814729940880.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,31,316.746.641.701,159.650.031.461,51.0,31.0,316746641701.0,159650031461.0
Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51),60,,1.282.463.513.110,655.079.909.419,60.0,,1282463513110.0,655079909419.0
