row_label_raw,row_label_full,Tiền thu từ đi vay,33,col_2,377.837.896.353,405.823.885.387,numeric__33,numeric__col_2,numeric__377.837.896.353,numeric__405.823.885.387
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,-,(696.812.309.001),34.0,,,-696812309001.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,,(687.326.129.728),(349.406.129.728),36.0,,-687326129728.0,-349406129728.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,,(309.488.233.375),(640.394.553.342),40.0,,-309488233375.0,-640394553342.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(245.672.307.052),399.000.334.712,50.0,,-245672307052.0,399000334712.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,449.971.259.198,50.981.654.199,60.0,,449971259198.0,50981654199.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,-,(10.729.713),61.0,,,-10729713.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,204.298.952.146,449.971.259.198,70.0,4.0,204298952146.0,449971259198.0
