row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chi phí trả trước khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí trả trước khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,40.004.879.219,1.787.535.976,41.792.415.195,40004879219.0,1787535976.0,41792415195.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,901.120.905,1.203.689.496,2.104.810.401,901120905.0,1203689496.0,2104810401.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(19.059.127.049),(991.768.828),(20.050.895.877),-19059127049.0,-991768828.0,-20050895877.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,21.846.873.075,1.999.456.644,23.846.329.719,21846873075.0,1999456644.0,23846329719.0
