row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 +120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 +120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 +120 + 130 + 140 + 150 \)),100,,2.579.793.361.416,1.780.751.676.104,100.0,,2579793361416.0,1780751676104.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,204.298.952.146,449.971.259.198,110.0,4.0,204298952146.0,449971259198.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,104.298.952.146,38.928.453.379,111.0,,104298952146.0,38928453379.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,100.000.000.000,411.042.805.819,112.0,,100000000000.0,411042805819.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,1.136.444.857.992,268.817.781.781,120.0,,1136444857992.0,268817781781.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,5(a),1.136.444.857.992,268.817.781.781,123.0,,1136444857992.0,268817781781.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,1.197.720.245.803,1.025.882.117.491,130.0,,1197720245803.0,1025882117491.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,693.536.374.565,966.769.388.835,131.0,6.0,693536374565.0,966769388835.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,214.164.876.124,12.654.469.749,132.0,,214164876124.0,12654469749.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,9(a),200.000.000.000,-,135.0,,200000000000.0,
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,7,90.065.745.114,46.505.008.907,136.0,7.0,90065745114.0,46505008907.0
Dự phòng phải thu khó đòi,TÀI SẢN > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,137,,(46.750.000),(46.750.000),137.0,,-46750000.0,-46750000.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,8,41.015.918.687,35.742.582.355,140.0,8.0,41015918687.0,35742582355.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,41.015.918.687,35.742.582.355,141.0,,41015918687.0,35742582355.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,313.386.788,337.935.279,150.0,,313386788.0,337935279.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,13(a),299.627.449,324.175.940,151.0,,299627449.0,324175940.0
Thuế và các khoản khác phải thu Nhà nước,TÀI SẢN > Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,153,15(b),13.759.339,13.759.339,153.0,,13759339.0,13759339.0
