row_label_raw,row_label_full,col_0,31/12/2015 > Nguyên giá Triệu VND,31/12/2015 > Giá trị ghi sổ Triệu VND,31/12/2014 > Nguyên giá Triệu VND,31/12/2014 > Giá trị ghi sổ Triệu VND,numeric__31/12/2015 > Nguyên giá Triệu VND,numeric__31/12/2015 > Giá trị ghi sổ Triệu VND,numeric__31/12/2014 > Nguyên giá Triệu VND,numeric__31/12/2014 > Giá trị ghi sổ Triệu VND
Công ty Cổ phần Sài Gòn Kim hoàn ACB-SJC,Công ty Cổ phần Sài Gòn Kim hoàn ACB-SJC,Công ty Cổ phần Sài Gòn Kim hoàn ACB-SJC,1.000,1.278,1.000,1.278,1000.0,1278.0,1000.0,1278.0
Công ty Cổ phần Dịch vụ Bảo vệ Ngân hàng Á Châu,Công ty Cổ phần Dịch vụ Bảo vệ Ngân hàng Á Châu,Công ty Cổ phần Dịch vụ Bảo vệ Ngân hàng Á Châu,200,315,200,329,200.0,315.0,200.0,329.0
,,,1.200,1.593,1.200,1.607,1200.0,1593.0,1200.0,1607.0
