row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2014 > Chưa quá hạn và chưa bị suy giảm giá trị > Đã quá hạn nhưng chưa bị suy giảm giá trị > Bị suy giảm giá trị > Giá trị gộp,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND > 4.144.052 > - > 1.118.908 > 5.262.960,Các công cụ tài chính phải sinh Triệu VND > 14.403 > - > 14.403,Chứng khoán kinh doanh Triệu VND > 982.554 > - > 33.130 > 1.015.684,Cho vay khách hàng Triệu VND > 110.645.539 > 151.334 > 5.527.182 > 116.324.055,Chứng khoán đầu tư Triệu VND > 36.670.516 > - > 3.134.141 > 39.804.657,Tài sản tài chính khác Triệu VND > 7.932.339 > 3.368 > 1.371.299 > 9.307.006,Tổng cộng Triệu VND > 160.389.403 > 154.702 > 11.184.660 > 171.728.765,numeric__Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND > 4.144.052 > - > 1.118.908 > 5.262.960,numeric__Các công cụ tài chính phải sinh Triệu VND > 14.403 > - > 14.403,numeric__Chứng khoán kinh doanh Triệu VND > 982.554 > - > 33.130 > 1.015.684,numeric__Cho vay khách hàng Triệu VND > 110.645.539 > 151.334 > 5.527.182 > 116.324.055,numeric__Chứng khoán đầu tư Triệu VND > 36.670.516 > - > 3.134.141 > 39.804.657,numeric__Tài sản tài chính khác Triệu VND > 7.932.339 > 3.368 > 1.371.299 > 9.307.006,numeric__Tổng cộng Triệu VND > 160.389.403 > 154.702 > 11.184.660 > 171.728.765
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,(703.953),-,(136),(1.578.804),(282.445),(543.071),(3.108.409),-703953.0,,-136.0,-1578804.0,-282445.0,-543071.0,-3108409.0
Giá trị ròng,Giá trị ròng,Giá trị ròng,4.559.007,14.403,1.015.548,114.745.251,39.522.212,8.763.935,168.620.356,4559007.0,14403.0,1015548.0,114745251.0,39522212.0,8763935.0,168620356.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,,,,,,,,,,,,,,
Dự phòng cụ thể,Dự phòng rủi ro > Dự phòng cụ thể,Dự phòng cụ thể,(703.953),-,-,(732.428),(247.462),-,(1.683.843),-703953.0,,,-732428.0,-247462.0,,-1683843.0
Dự phòng chung,Dự phòng rủi ro > Dự phòng chung,Dự phòng chung,-,-,-,(846.376),(34.042),-,(880.418),,,,-846376.0,-34042.0,,-880418.0
Dự phòng giảm giá,Dự phòng rủi ro > Dự phòng giảm giá,Dự phòng giảm giá,-,-,(136),-,(941),-,(1.077),,,-136.0,,-941.0,,-1077.0
Dự phòng rủi ro khác,Dự phòng rủi ro > Dự phòng rủi ro khác,Dự phòng rủi ro khác,-,-,-,-,-,(543.071),(543.071),,,,,,-543071.0,-543071.0
,,,(703.953),-,(136),(1.578.804),(282.445),(543.071),(3.108.409),-703953.0,,-136.0,-1578804.0,-282445.0,-543071.0,-3108409.0
