row_label_raw,row_label_full,01,Thu nhập lãi và các khoản thu nhập tương tự nhận được,14.537.367,14.138.337,numeric__Thu nhập lãi và các khoản thu nhập tương tự nhận được,numeric__14.537.367,numeric__14.138.337
02,02,02,Chi phí lãi và các chi phí tương tự đã trả,(8.193.322),(8.745.404),,-8193322.0,-8745404.0
03,03,03,Thu nhập từ hoạt động dịch vụ nhận được,745.226,694.440,,745226.0,694440.0
04,04,04,"Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",656.029,226.041,,656029.0,226041.0
05,05,05,Thu nhập/(chi phí) khác,38.792,(40.845),,38792.0,-40845.0
06,06,06,"Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro",147.890,51.844,,147890.0,51844.0
07,07,07,Tiền chi trả cho nhân viên và hoạt động quản lý,(3.742.720),(3.393.081),,-3742720.0,-3393081.0
08,08,08,Tiền thuế thu nhập doanh nghiệp thực nộp trong năm,(288.162),(82.116),,-288162.0,-82116.0
