row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2015Triệu VND,2014Triệu VND(phân loại lại),numeric__col_1,numeric__Thuyết minh,numeric__2015Triệu VND,numeric__2014Triệu VND(phân loại lại)
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,1.314.151,1.215.401,,,1314151.0,1215401.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,37,(283.828),(271.093),,37.0,-283828.0,-271093.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,37,(2.091),7.494,,37.0,-2091.0,7494.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,37,(285.919),(263.599),,37.0,-285919.0,-263599.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,1.028.232,951.802,,,1028232.0,951802.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),38,1.136,1.021,,38.0,1136.0,1021.0
