row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí bảo lãnh,Ngắn hạn > Phí bảo lãnh,Phí bảo lãnh,222.000.000,1.224.041.096,222000000.0,1224041096.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",86.849.998,158.123.317,86849998.0,158123317.0
,,,308.849.998,1.382.164.413,308849998.0,1382164413.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Công cụ dụng cụ,Dài hạn > Công cụ dụng cụ,Công cụ dụng cụ,6.622.333.841,3.194.224.035,6622333841.0,3194224035.0
Hoa hồng môi giới,Dài hạn > Hoa hồng môi giới,Hoa hồng môi giới,1.323.914.770,7.793.571.948,1323914770.0,7793571948.0
Khác,Dài hạn > Khác,Khác,5.554.017.440,-,5554017440.0,
,,,13.500.266.051,10.987.795.983,13500266051.0,10987795983.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,13.809.116.049,12.369.960.396,13809116049.0,12369960396.0
