row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngắn hạn từ bên liên quan (TM số 18.1 và 27),Ngắn hạn > Vay ngắn hạn từ bên liên quan (TM số 18.1 và 27),Vay ngắn hạn từ bên liên quan (TM số 18.1 và 27),410.013.883.659,660.166.469.674,410013883659.0,660166469674.0
Vay ngắn hạn từ ngân hàng (TM số 18.1),Ngắn hạn > Vay ngắn hạn từ ngân hàng (TM số 18.1),Vay ngắn hạn từ ngân hàng (TM số 18.1),63.282.000.000,69.999.944.995,63282000000.0,69999944995.0
Vay dài hạn ngân hàng đến hạn trả (TM số 18.2),Ngắn hạn > Vay dài hạn ngân hàng đến hạn trả (TM số 18.2),Vay dài hạn ngân hàng đến hạn trả (TM số 18.2),-,42.871.074.000,,42871074000.0
,,,473.295.883.659,773.037.488.669,473295883659.0,773037488669.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Trái phiếu (TM số 18.3),Dải hạn > Trái phiếu (TM số 18.3),Trái phiếu (TM số 18.3),626.241.274.121,622.623.620.017,626241274121.0,622623620017.0
Vay dài hạn từ bên liên quan (TM số 18.2 và 27),Dải hạn > Vay dài hạn từ bên liên quan (TM số 18.2 và 27),Vay dài hạn từ bên liên quan (TM số 18.2 và 27),517.694.604.348,-,517694604348.0,
Vay dài hạn từ ngân hàng (TM số 18.2),Dải hạn > Vay dài hạn từ ngân hàng (TM số 18.2),Vay dài hạn từ ngân hàng (TM số 18.2),179.999.212.366,171.386.778.000,179999212366.0,171386778000.0
,,,1.323.935.090.835,794.010.398.017,1323935090835.0,794010398017.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,1.797.230.974.494,1.567.047.886.686,1797230974494.0,1567047886686.0
