row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,-,
Vay dài hạn,Vay ngắn hạn > Vay dài hạn,Vay dài hạn,517.694.604.348,517694604348.0
