row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Số lượng cổ phiếu_1,numeric__Số lượng cổ phiếu,numeric__Số lượng cổ phiếu_1
,,,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2018,,
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,259.702.575,239.136.918,259702575.0,239136918.0
Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,259.702.575,239.136.918,259702575.0,239136918.0
Cổ phiếu quỹ Cổ phiếu phổ thông,Cổ phiếu quỹ Cổ phiếu phổ thông,Cổ phiếu quỹ Cổ phiếu phổ thông,10.000.000,-,10000000.0,
Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,249.702.575,239.136.918,249702575.0,239136918.0
