row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,13.764.056.181.214,12.496.520.121.298,,100.0,,13764056181214.0,12496520121298.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,5,824.160.554.659,586.545.559.539,,110.0,5.0,824160554659.0,586545559539.0
1.,1.,1.,Tiền,111,,274.160.554.659,586.545.559.539,,111.0,,274160554659.0,586545559539.0
2.,2.,2.,Các khoản tương đương tiền,112,,550.000.000.000,-,,112.0,,550000000000.0,
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,6,7.764.000.000.000,9.464.000.000.000,,120.0,6.0,7764000000000.0,9464000000000.0
1.,1.,1.,Đầu tư nắm giữ đến ngày đáo hạn,123,,7.764.000.000.000,9.464.000.000.000,,123.0,,7764000000000.0,9464000000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,1.277.266.221.163,505.681.599.650,,130.0,,1277266221163.0,505681599650.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,7,936.653.716.352,128.228.279.686,,131.0,7.0,936653716352.0,128228279686.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,8,208.293.995.929,225.888.262.810,,132.0,8.0,208293995929.0,225888262810.0
3.,3.,3.,Phải thu ngắn hạn khác,136,9,654.181.335.609,534.933.070.513,,136.0,9.0,654181335609.0,534933070513.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,10,(521.862.826.727),(383.368.013.359),,137.0,10.0,-521862826727.0,-383368013359.0
IV.,IV.,IV.,Hàng tồn kho,140,11,3.222.557.558.350,1.573.860.869.357,,140.0,11.0,3222557558350.0,1573860869357.0
1.,1.,1.,Hàng tồn kho,141,,3.222.561.168.535,1.573.865.081.240,,141.0,,3222561168535.0,1573865081240.0
2.,2.,2.,Dự phòng giám giá hàng tồn kho,149,,(3.610.185),(4.211.883),,149.0,,-3610185.0,-4211883.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,676.071.847.042,366.432.092.752,,150.0,,676071847042.0,366432092752.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,12,35.314.442.938,8.488.679.271,,151.0,12.0,35314442938.0,8488679271.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,640.757.404.104,357.943.413.481,,152.0,,640757404104.0,357943413481.0
