row_label_raw,row_label_full,Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam
Công ty Cố phần Phân bón và Hóa chất Dầu khí Miền Bắc,Công ty Cố phần Phân bón và Hóa chất Dầu khí Miền Bắc,Công ty Cố phần Phân bón và Hóa chất Dầu khí Miền Bắc
Công ty Cố phần Phân Bón và Hóa Chất Dầu khí Miền Trung,Công ty Cố phần Phân Bón và Hóa Chất Dầu khí Miền Trung,Công ty Cố phần Phân Bón và Hóa Chất Dầu khí Miền Trung
Công ty Cố phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ,Công ty Cố phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ,Công ty Cố phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ
Công ty Cố phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ,Công ty Cố phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ,Công ty Cố phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ
Công ty Cố phần Bao bì Đạm Phú Mỹ,Công ty Cố phần Bao bì Đạm Phú Mỹ,Công ty Cố phần Bao bì Đạm Phú Mỹ
Công ty Cố phần Hoá đầu và Xơ sợi Việt Nam,Công ty Cố phần Hoá đầu và Xơ sợi Việt Nam,Công ty Cố phần Hoá đầu và Xơ sợi Việt Nam
Công ty Cố phần Cảng Dịch vụ Dầu khí Tổng hợp Phú Mỹ,Công ty Cố phần Cảng Dịch vụ Dầu khí Tổng hợp Phú Mỹ,Công ty Cố phần Cảng Dịch vụ Dầu khí Tổng hợp Phú Mỹ
Công ty Cố phần Chứng khoán Dầu khí,Công ty Cố phần Chứng khoán Dầu khí,Công ty Cố phần Chứng khoán Dầu khí
Công ty Cố phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cố phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cố phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam
Công ty Cố phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Công ty Cố phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Công ty Cố phần Dịch vụ Kỹ thuật PTSC Thanh Hóa
Tổng Công ty Phân bón Dầu khí Cà Mau,Tổng Công ty Phân bón Dầu khí Cà Mau,Tổng Công ty Phân bón Dầu khí Cà Mau
Công ty Cố phần PVI,Công ty Cố phần PVI,Công ty Cố phần PVI
Công ty Cố phần Thương mại và Dịch vụ Kỹ thuật Khoan Dầu khí,Công ty Cố phần Thương mại và Dịch vụ Kỹ thuật Khoan Dầu khí,Công ty Cố phần Thương mại và Dịch vụ Kỹ thuật Khoan Dầu khí
Công ty Cố phần Năng lượng tái tạo Điện lực Dầu khí,Công ty Cố phần Năng lượng tái tạo Điện lực Dầu khí,Công ty Cố phần Năng lượng tái tạo Điện lực Dầu khí
Liên doanh Việt – Nga Vietsovpetro,Liên doanh Việt – Nga Vietsovpetro,Liên doanh Việt – Nga Vietsovpetro
Ngân hàng TMCP Đại chứng Việt Nam,Ngân hàng TMCP Đại chứng Việt Nam,Ngân hàng TMCP Đại chứng Việt Nam
Tổng Công ty Cố phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cố phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cố phần Dịch vụ Kỹ thuật Dầu khí Việt Nam
Tổng Công ty Hóa chất và Dịch vụ Dầu Khí - CTCP,Tổng Công ty Hóa chất và Dịch vụ Dầu Khí - CTCP,Tổng Công ty Hóa chất và Dịch vụ Dầu Khí - CTCP
Tổng Công ty Khí Việt Nam - Công ty Cố phần,Tổng Công ty Khí Việt Nam - Công ty Cố phần,Tổng Công ty Khí Việt Nam - Công ty Cố phần
Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam
Công ty Cố Phần Dịch Vụ Tổng hợp Dầu Khí Vũng Tàu,Công ty Cố Phần Dịch Vụ Tổng hợp Dầu Khí Vũng Tàu,Công ty Cố Phần Dịch Vụ Tổng hợp Dầu Khí Vũng Tàu
Công ty TNHH PVCHEM-CS,Công ty TNHH PVCHEM-CS,Công ty TNHH PVCHEM-CS
Công ty Cố phần Đào tạo Kỹ thuật PVD,Công ty Cố phần Đào tạo Kỹ thuật PVD,Công ty Cố phần Đào tạo Kỹ thuật PVD
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP
Trường Đại Học Dầu khí Việt Nam,Trường Đại Học Dầu khí Việt Nam,Trường Đại Học Dầu khí Việt Nam
Tổng Công ty Báo dưỡng – Sửa chữa Công trình Dầu khí - CTCP,Tổng Công ty Báo dưỡng – Sửa chữa Công trình Dầu khí - CTCP,Tổng Công ty Báo dưỡng – Sửa chữa Công trình Dầu khí - CTCP
Công ty TNHH Dịch vụ Kỹ thuật Công nghiệp PVChem,Công ty TNHH Dịch vụ Kỹ thuật Công nghiệp PVChem,Công ty TNHH Dịch vụ Kỹ thuật Công nghiệp PVChem
