row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,,
Doanh thu kinh doanh phân bón sản xuất,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu kinh doanh phân bón sản xuất,Doanh thu kinh doanh phân bón sản xuất,11.133.672.785.498,10.372.427.273.906,11133672785498.0,10372427273906.0
Doanh thu kinh doanh hóa chất sản xuất,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu kinh doanh hóa chất sản xuất,Doanh thu kinh doanh hóa chất sản xuất,813.677.522.290,782.027.541.875,813677522290.0,782027541875.0
Doanh thu khác,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu khác,Doanh thu khác,29.158.270.778,67.685.760.864,29158270778.0,67685760864.0
,,,11.976.508.578.566,11.222.140.576.645,11976508578566.0,11222140576645.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
Chiết khấu thương mại,Các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,215.578.867.350,169.155.333.187,215578867350.0,169155333187.0
,,,215.578.867.350,169.155.333.187,215578867350.0,169155333187.0
Doanh thu thuần,Các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,11.760.929.711.216,11.052.985.243.458,11760929711216.0,11052985243458.0
